AE4 HT CAC OTL TEMP:4644:  C:Average:900
AE4 HT INLET PRESS:4631:Bar:Average:900
AE4 HT INLET TEMP:4635:  C:Average:900
AE4 HT OUTLET TEMP:4637:  C:Average:900
AE4 HT OUTLET TEMP:4641:  C:Average:900
AE4 LO INLET PRESS:4612:Bar:Average:900
AE4 LO INLET TEMP:4617:  C:Average:900
AE4 LT CAC INL TEMP:4645:  C:Average:900
AE4 LT CAC INLET PRE:4633:Bar:Average:900
AE4 LT CAC OTL TEMP:4647:  C:Average:900
AE4 LT LOC OTL TEMP:4648:  C:Average:900
AE4 POWER:5543:kW:Average:900
AE4 TC SPEED:4748:RPM:Average:900
EGBO AE1 UPTAKE TEMP:7321:C:Average:900
EGBO AE2 UPTAKE TEMP:7341:C:Average:900
EGBO AE3 UPTAKE TEMP:7322:C:Average:900
EGBO AE4 UPTAKE TEMP:7342:C:Average:900
EGBO ME2 UPTAKE TEMP:7340:C:Average:900
EGBO ME3 UPTAKE TEMP:7320:C:Average:900
HFO DAY TK T32CP TMP:6120:C:Average:900
HFO DAY TK T32CS TMP:6121:C:Average:900
HFO STOR TK T22S TMP:6124:C:Average:900
ME ROOM AFT TEMP:7702:C:Average:900
ME ROOM FWD TEMP:7703:C:Average:900
ME ROOM INTAKE AIR T:7701:C:Average:900
ME/AE 1/3 HT WATER T:6428:C:Average:900
ME/AE 1/3 HT WATER T:6430:C:Average:900
ME1 ENGINE SPEED:1364:rpm:Average:900
ME1 FO INLET PRESS:1301:bar:Average:900
ME1 FO INLET TEMP:1302:C:Average:900
ME1 FUEL RACK POSIT:10005:%:Average:900
ME1 HT INLET PRESS:1201:bar:Average:900
ME1 HT INLET PRESS:1211:-:Average:900
ME1 HT OUTLET TEMP:1203:C:Average:900
ME1 LO INLET PRESS:1321:bar:Average:900
ME1 LO INLET TEMP:1322:C:Average:900
ME1 LO PRESS TC INLE:1323:bar:Average:900
ME1 LO TEMP TC OUTLE:1329:C:Average:900
ME1 LT INLET PRESS:1251:bar:Average:900
ME1 LT INLET TEMP:1252:C:Average:900
ME1 T/C SPEED:10006:rpm:Average:900
ME1 TC BY-PASS VALVE:1368:-:Raw data:900
ME1 TC INL EXH TEMP:1161:C:Average:900
ME1 TC OTL EXH TEMP:1162:C:Average:900
ME2 ENGINE SPEED:2364:rpm:Average:900
ME2 FO INLET PRESS:2301:bar:Average:900
ME2 FO INLET TEMP:2302:C:Average:900
ME2 FUEL RACK POSIT:20005:%:Average:900
ME2 HT INLET PRESS:2201:bar:Average:900
ME2 HT INLET PRESS:2211:-:Average:900
ME2 HT OUTLET TEMP:2203:C:Average:900
ME2 LO INLET PRESS:2321:bar:Average:900
ME2 LO INLET TEMP:2322:C:Average:900
ME2 LO PRESS TC INLE:2323:bar:Average:900
ME2 LO TEMP TC OUTLE:2329:C:Average:900
ME2 LT INLET PRESS:2251:bar:Average:900
ME2 LT INLET TEMP:2252:C:Average:900
ME2 T/C SPEED:20006:rpm:Average:900
ME2 TC BY-PASS VALVE:2368:-:Raw data:900
ME2 TC INL EXH TEMP:2161:C:Average:900
ME2 TC OTL EXH TEMP:2162:C:Average:900
ME3 ENGINE SPEED:3364:rpm:Average:900
ME3 FO INLET PRESS:3301:bar:Average:900
ME3 FO INLET TEMP:3302:C:Average:900
ME3 FUEL RACK POSIT:30005:%:Average:900
ME3 HT INLET PRESS:3201:bar:Average:900
ME3 HT INLET PRESS:3211:-:Average:900
ME3 HT OUTLET TEMP:3203:C:Average:900
ME3 LO INLET PRESS:3321:bar:Average:900
ME3 LO INLET TEMP:3322:C:Average:900
ME3 LO TEMP TC OUTLE:3329:C:Average:900
ME3 LT INLET PRESS:3251:bar:Average:900
ME3 LT INLET TEMP:3252:C:Average:900
ME3 T/C SPEED:30006:rpm:Average:900
ME3 TC BY-PASS VALVE:3368:-:Raw data:900
ME3 TC INL EXH TEMP:3161:C:Average:900
ME3 TC OTL EXH TEMP:3162:C:Average:900
ME4 ENGINE SPEED:4364:rpm:Average:900
ME4 FO INLET PRESS:4301:bar:Average:900
ME4 FO INLET TEMP:4302:C:Average:900
ME4 FUEL RACK POSIT:40005:%:Average:900
ME4 HT INLET PRESS:4201:bar:Average:900
ME4 HT INLET PRESS:4211:-:Average:900
ME4 HT OUTLET TEMP:4203:C:Average:900
ME4 LO INLET PRESS:4321:bar:Average:900
ME4 LO INLET TEMP:4322:C:Average:900
ME4 LO TEMP TC OUTLE:4329:C:Average:900
ME4 LT INLET PRESS:4251:bar:Average:900
ME4 LT INLET TEMP:4252:C:Average:900
ME4 T/C SPEED:40006:rpm:Average:900
ME4 TC BY-PASS VALVE:4368:-:Raw data:900
ME4 TC INL EXH TEMP:4161:C:Average:900
ME4 TC OTL EXH TEMP:4162:C:Average:900
