VariableName,Total,Port/Stay,Low Speed Sailing,Maneuvering,High Speed Sailing,Winter,Mid-Season,Summer
ME4:CAC_HT:Air_in:Edot,4932231.359550137,2328.690292927506,3734484.727866759,391599.25078042474,803818.6906100251,1939244.598015727,2004678.7197309304,988308.041803479
ME4:CAC_HT:HTWater_in:Edot,119441851.09954455,296887.0453412132,99665968.06132251,12221508.892946174,7257487.099934662,51848196.01743269,51356236.42646536,16237418.655646507
ME4:CAC_HT:Air_out:Edot,3525226.218168635,2328.690292927506,2761531.10494833,283378.16809771117,477988.25482966634,1438846.1922137951,1451747.2573727302,634632.7685821096
ME4:CAC_HT:HTWater_out:Edot,120839891.07011272,296887.0453412132,100633701.62526676,12328985.809857935,7580316.589646805,52345760.11262011,51905974.39961219,16588156.55788042
ME4:CAC_LT:Air_in:Edot,3525226.2181686354,2328.690292927506,2761531.10494833,283378.1680977111,477988.25482966634,1438846.1922137951,1451747.2573727302,634632.7685821096
ME4:CAC_LT:LTWater_in:Edot,31064927.560698435,76092.01081437689,26128850.634152304,2992237.559477617,1867747.3562541376,15359257.930924956,12312776.23151537,3392893.398258109
ME4:CAC_LT:Air_out:Edot,1794487.720273883,2163.7483479875964,1463231.4007912583,152027.7593392281,177064.81179540895,823377.3820271238,724255.7266497312,246854.611597028
ME4:CAC_LT:LTWater_out:Edot,32795022.04709299,76257.24809948573,27426961.845517404,3123534.4211887144,2168268.53228738,15974595.614494719,13040091.134920875,3780335.2976773973
ME4:LOC:LubOil_in:Edot,39479615.77547518,108040.49169160542,32771814.49468239,4107160.3873710213,2492600.401730168,17460749.72806716,16771615.368891668,5247250.678516358
ME4:LOC:LTWater_in:Edot,32795022.04709299,76257.24809948573,27426961.845517404,3123534.4211887144,2168268.53228738,15974595.614494719,13040091.134920875,3780335.2976773973
ME4:LOC:LubOil_out:Edot,33712969.69282595,91311.44918156943,28062249.778220013,3477147.9222767637,2082260.5431476086,15121308.892516632,14230612.485186234,4361048.315123088
ME4:LOC:LTWater_out:Edot,38561668.12974222,92986.29060952172,32136526.56197979,3753546.886282972,2578608.3908699397,18314036.450045247,15581094.018626306,4666537.661070668
ME4:JWC:QdotJW_in:Edot,5766646.082649233,16729.042510035993,4709564.71646238,630012.4650942573,410339.8585825594,2339440.8355505294,2541002.883705433,886202.3633932708
ME4:JWC:HTWater_in:Edot,113675205.01689532,280158.00283117715,94956403.34486014,11591496.427851915,6847147.241352103,49508755.181882165,48815233.542759925,15351216.292253237
ME4:JWC:HTWater_out:Edot,119441851.09954455,296887.0453412132,99665968.06132251,12221508.892946174,7257487.099934662,51848196.01743269,51356236.42646536,16237418.655646507
ME4:Cyl:Air_in:Edot,1794487.720273883,2163.7483479875964,1463231.4007912583,152027.7593392281,177064.81179540895,823377.3820271238,724255.7266497312,246854.611597028
ME4:Cyl:FuelPh_in:Edot,260763.75757498675,377.80164782138087,210830.61386661924,23729.789408584602,25825.552651961534,108197.90036329908,111179.02106242039,41386.836149267256
ME4:Cyl:FuelCh_in:Edot,60193823.210356876,86677.59898664671,48240050.29760935,5571523.641179282,6295571.672581594,23587865.74724257,26147228.760550402,10458728.702563899
ME4:Cyl:EG_out:Edot,25141236.089545794,20917.69846574452,20109061.009670496,2139407.1904553613,2871850.1909541953,9864151.28853656,10823293.433038909,4453791.367970326
ME4:Cyl:Power_out:Edot,25761567.85470634,33614.06886601894,20526080.507839255,2346271.6180780903,2855601.6599229723,10044861.867489256,11149440.98181557,4567265.005401513
ME4:Cyl:QdotJW_out:Edot,5766646.082649233,16729.042510035993,4709564.71646238,630012.4650942573,410339.8585825594,2339440.8355505294,2541002.883705433,886202.3633932708
ME4:Cyl:QdotRad_out:Edot,631938.1,1767.0,520734.89999999997,67793.9,41642.29999999999,254094.6,281542.0,96301.5
ME4:Cyl:LubOil_in:Edot,33712969.69282595,91311.44918156943,28062249.778220013,3477147.9222767637,2082260.5431476086,15121308.892516632,14230612.485186234,4361048.315123088
ME4:Cyl:LubOil_out:Edot,39479615.77547518,108040.49169160542,32771814.49468239,4107160.3873710213,2492600.401730168,17460749.72806716,16771615.368891668,5247250.678516358
ME4:HTsplit:HTWater_in:Edot,120839891.07011272,296887.0453412132,100633701.62526676,12328985.809857935,7580316.589646805,52345760.11262011,51905974.39961219,16588156.55788042
ME4:HTsplit:HTWater_out:Edot,90433526.13903143,324350.9537160351,76300026.4064141,8935179.622402769,4873969.156498505,39335288.944675714,39041103.99308318,12057133.201272525
ME4:HTsplit:LTWater_out:Edot,30771864.139534548,250269.93778743275,24421440.581143647,3393806.1874551643,2706347.4331482993,13375970.376397643,12864870.40652901,4531023.3566078935
ME4:HTmerge:HTWater_in:Edot,90433526.13903143,324350.9537160351,76300026.4064141,8935179.622402769,4873969.156498505,39335288.944675714,39041103.99308318,12057133.201272525
ME4:HTmerge:HTWater_out:Edot,113675205.01689532,280158.00283117715,94956403.34486014,11591496.427851915,6847147.241352103,49508755.181882165,48815233.542759925,15351216.292253237
ME4:HTmerge:LTWater_in:Edot,23349543.00621259,-44192.950884858,18764241.0667947,2656316.8054491477,1973178.084853597,10281330.365555126,9774129.54967675,3294083.090980712
ME4:TCshaft:Power_in:Edot,5836044.342629195,1751.365776957802,4527839.04921563,444108.63296902156,862345.2946675855,2231442.4227959635,2475484.484968048,1129117.4348651832
ME4:TCshaft:Power_out:Edot,5044658.036503126,1215.807604203932,3889180.079529646,379868.6637385978,774393.4856306778,1919782.6582280854,2132930.661997468,991944.7162775722
ME4:TCshaft:Losses_out:Edot,791386.306126069,535.5581727538698,638658.9696859836,64239.96923042373,87951.80903690777,311659.7645678781,342553.8229705797,137172.71858761122
AE1:Comp:Air_in:Edot,145692.78285633033,25463.115591245878,100571.68641188485,16695.827612060093,2962.15324113952,91621.123731004,29067.769160469506,25003.88996485683
AE1:Comp:Air_out:Edot,3199448.950621415,755105.9033492791,2013120.5107937176,294395.82291755895,136826.71356085927,1525474.5603583856,1076386.306113391,597588.0841496382
AE1:Comp:Power_in:Edot,3053756.167765084,729642.7877580331,1912548.8243818327,277699.99530549883,133864.56031971975,1433853.4366273817,1047318.5369529215,572584.1941847813
AE1:Turbine:Mix_in:Edot,23849344.046967685,4635822.159882009,15968208.615244804,2444776.293231681,800536.9786091923,11218540.852604602,8875716.122453533,3755087.0719095487
AE1:Turbine:Mix_out:Edot,19035876.342597913,3590880.9318795595,12874029.71224182,1955451.2381608135,615514.4603157206,9023773.144629844,7101001.029297756,2911102.1686703134
AE1:Turbine:Power_out:Edot,4813467.704369773,1044941.2280024496,3094178.903002984,489325.0550708671,185022.51829347177,2194767.7079747594,1774715.0931557768,843984.903239236
AE1:BPsplit:Air_in:Edot,3199448.950621415,755105.9033492791,2013120.5107937176,294395.82291755895,136826.71356085927,1525474.5603583856,1076386.306113391,597588.0841496382
AE1:BPsplit:Air_out:Edot,3199448.950621415,755105.9033492791,2013120.5107937176,294395.82291755895,136826.71356085927,1525474.5603583856,1076386.306113391,597588.0841496382
AE1:BPsplit:BP_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE1:BPmerge:EG_in:Edot,23849344.046967685,4635822.159882009,15968208.615244804,2444776.293231681,800536.9786091923,11218540.852604602,8875716.122453533,3755087.0719095487
AE1:BPmerge:Mix_out:Edot,23849344.046967685,4635822.159882009,15968208.615244804,2444776.293231681,800536.9786091923,11218540.852604602,8875716.122453533,3755087.0719095487
AE1:BPmerge:BP_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE1:BPvalve:BP_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE1:BPvalve:BP_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE1:CAC_HT:Air_in:Edot,3199448.950621415,755105.9033492791,2013120.5107937176,294395.82291755895,136826.71356085927,1525474.5603583856,1076386.306113391,597588.0841496382
AE1:CAC_HT:HTWater_in:Edot,110690693.9764953,18336894.657304727,76952785.0402395,12460239.051132003,2940775.227819071,55197934.834099285,41652029.633819506,13840729.508576501
AE1:CAC_HT:Air_out:Edot,2911293.728824282,669321.5618631594,1861475.3731905452,272854.9681037783,107641.82566679915,1423627.6553805838,1005468.5940917949,482197.4793519032
AE1:CAC_HT:HTWater_out:Edot,110977504.96952021,18422348.614975587,77103695.0404601,12481668.372681662,2969792.94140287,55299386.705163494,41722669.302813485,13955448.96154324
AE1:CAC_LT:Air_in:Edot,2911293.728824282,669321.5618631594,1861475.3731905452,272854.9681037783,107641.82566679915,1423627.6553805838,1005468.5940917949,482197.4793519032
AE1:CAC_LT:LTWater_in:Edot,32080215.362982415,5553918.618200101,22198745.995101966,3592692.7695742846,734857.9801060659,17495366.1558154,11535055.437886696,3049793.76928032
AE1:CAC_LT:Air_out:Edot,1938811.7176613612,389435.8837483331,1297334.247147684,193133.99208346015,58907.59468188416,1039938.4043671465,664354.0268821663,234519.2864120484
AE1:CAC_LT:LTWater_out:Edot,33052612.09984703,5833725.014361512,22762908.49235693,3672417.2071633977,783561.3859651891,17879015.9547263,11876217.551299898,3297378.593820831
AE1:LOC:LubOil_in:Edot,43073376.493341796,7449010.859599862,29693348.603174273,4799692.441301653,1131324.5892660117,21874979.226213023,16016122.169549955,5182275.09757882
AE1:LOC:LTWater_in:Edot,33052612.09984703,5833725.014361512,22762908.49235693,3672417.2071633977,783561.3859651891,17879015.9547263,11876217.551299898,3297378.593820831
AE1:LOC:LubOil_out:Edot,36950722.014305554,6299698.021579862,25544682.660546876,4163287.512526042,943053.8196527779,18968135.72232639,13700361.210034722,4282225.081944445
AE1:LOC:LTWater_out:Edot,39175266.578883275,6983037.852381512,26911574.434984326,4308822.1359390095,971832.155578423,20785859.458612934,14191978.510815129,4197428.6094552055
AE1:JWC:QdotJW_in:Edot,6122654.47903624,1149312.83802,4148665.942627394,636404.9287756116,188270.76961323383,2906843.5038866336,2315760.9595152307,900050.0156343749
AE1:JWC:HTWater_in:Edot,104568039.49745905,17187581.819284726,72804119.0976121,11823834.122356392,2752504.458205837,52291091.33021265,39336268.67430427,12940679.492942128
AE1:JWC:HTWater_out:Edot,110690693.9764953,18336894.657304727,76952785.0402395,12460239.051132003,2940775.227819071,55197934.834099285,41652029.633819506,13840729.508576501
AE1:Cyl:Air_in:Edot,1938811.7176613612,389435.8837483331,1297334.247147684,193133.99208346015,58907.59468188416,1039938.4043671465,664354.0268821663,234519.2864120484
AE1:Cyl:FuelPh_in:Edot,238926.35261523104,46907.27315268558,160584.2351509645,23653.616394886816,7781.227916694135,118765.88281073229,85832.2724869377,34328.19731756103
AE1:Cyl:FuelCh_in:Edot,54519703.929235674,10733201.58255339,36452924.42179895,5494440.5484831305,1839137.3764002002,25613768.370145533,20263830.138190776,8642105.420899367
AE1:Cyl:EG_out:Edot,23849344.046967685,4635822.159882009,15968208.615244804,2444776.293231681,800536.9786091923,11218540.852604602,8875716.122453533,3755087.0719095487
AE1:Cyl:Power_out:Edot,21844608.434147317,4463809.809545495,14470088.248389628,2144848.337639266,765862.0385729234,10258492.754309053,8029972.249102787,3556143.430735473
AE1:Cyl:QdotJW_out:Edot,6122654.47903624,1149312.83802,4148665.942627394,636404.9287756116,188270.76961323383,2906843.5038866336,2315760.9595152307,900050.0156343749
AE1:Cyl:QdotRad_out:Edot,519321.6,86995.20000000001,357558.00000000006,60526.79999999999,14241.600000000002,243100.8,204433.2,71787.6
AE1:Cyl:LubOil_in:Edot,36950722.014305554,6299698.021579862,25544682.660546876,4163287.512526042,943053.8196527779,18968135.72232639,13700361.210034722,4282225.081944445
AE1:Cyl:LubOil_out:Edot,43073376.493341796,7449010.859599862,29693348.603174273,4799692.441301653,1131324.5892660117,21874979.226213023,16016122.169549955,5182275.09757882
AE1:HTsplit:HTWater_in:Edot,110977504.96952021,18422348.614975587,77103695.0404601,12481668.372681662,2969792.94140287,55299386.705163494,41722669.302813485,13955448.96154324
AE1:HTsplit:HTWater_out:Edot,85993610.16457742,13303957.62926913,60599509.78980754,9831394.05554869,2258748.6899520503,42824797.80942951,32474056.19123055,10694756.163917359
AE1:HTsplit:LTWater_out:Edot,25299241.228846144,5217621.923008099,16683250.339822862,2685613.5035174843,712755.4624977057,12613021.215660369,9415909.930707343,3270310.0824784357
AE1:HTmerge:HTWater_in:Edot,85993610.16457742,13303957.62926913,60599509.78980754,9831394.05554869,2258748.6899520503,42824797.80942951,32474056.19123055,10694756.163917359
AE1:HTmerge:HTWater_out:Edot,104568039.49745905,17187581.819284726,72804119.0976121,11823834.122356392,2752504.458205837,52291091.33021265,39336268.67430427,12940679.492942128
AE1:HTmerge:LTWater_in:Edot,18655025.765736915,3960180.1067229994,12204730.239856029,1996359.6509040995,493755.76825378696,9545445.45126599,6863536.053394683,2246044.2610762417
AE1:TCshaft:Power_in:Edot,4813467.704369773,1044941.2280024496,3094178.903002984,489325.0550708671,185022.51829347177,2194767.7079747594,1774715.0931557768,843984.903239236
AE1:TCshaft:Power_out:Edot,3053756.167765084,729642.7877580331,1912548.8243818327,277699.99530549883,133864.56031971975,1433853.4366273817,1047318.5369529215,572584.1941847813
AE1:TCshaft:Losses_out:Edot,670129.1446968846,125170.78385802351,446565.40050885873,77659.1820200769,20733.77830992535,303236.2070571897,264688.32853808254,102204.60910161227
AE1:HRSG:Mix_in:Edot,19035876.342597913,3590880.9318795595,12874029.71224182,1955451.2381608135,615514.4603157206,9023773.144629844,7101001.029297756,2911102.1686703134
AE1:HRSG:Mix_out:Edot,12701145.84823835,2502400.7721426603,8465114.074011408,1311393.2136145101,422237.7884697728,5869570.263117213,4947231.49471041,1884344.0904107303
AE1:HRSG:Steam_in:Edot,1907279.914905755,329812.2426731211,1329294.9127589026,192065.760089944,56106.99938378745,982072.1316713388,636524.3892379252,288683.39399649116
AE1:HRSG:Steam_out:Edot,8246170.10575369,1420182.7313461585,5739899.245993912,836585.7039619503,249502.42445166878,4136812.186854722,2793779.8771899724,1315578.0417089965
AE1:AG:Power_in:Edot,21844608.434147317,4463809.809545495,14470088.248389628,2144848.337639266,765862.0385729234,10258492.754309053,8029972.249102787,3556143.430735473
AE1:AG:Power_out:Edot,20649788.541918393,4261565.58211476,13647476.845057432,2009077.7767528496,731668.3379933516,9698407.715597142,7564588.243448137,3386792.582873114
AE1:AG:Losses_out:Edot,1194819.8922289205,202244.22743073417,822611.4033321972,135770.56088641705,34193.70057957186,560085.0387119116,465384.00565464946,169350.84786235937
AE2:Comp:Air_in:Edot,101953.83252008758,20407.906437676593,65437.85790804559,13213.04734737722,2895.020826988186,62139.036143574536,21890.952733598293,17923.843642914766
AE2:Comp:Air_out:Edot,3026996.017882999,772335.2749685232,1813595.8144383696,286182.8790409289,154882.04943517764,1182090.2584317448,1325377.8702449547,519527.88920629985
AE2:Comp:Power_in:Edot,2925042.185362912,751927.3685308466,1748157.956530324,272969.8316935517,151987.02860818946,1119951.2222881701,1303486.9175113563,501604.045563385
AE2:Turbine:Mix_in:Edot,20455553.3912696,4624370.856131952,12791486.460300647,2198498.8999919808,841197.174845017,8038612.539257475,9515360.269217614,2901580.582794508
AE2:Turbine:Mix_out:Edot,16813560.196900252,3711509.224711298,10595062.428550601,1841442.9068778276,665545.6367605237,6613462.13513721,7884510.425462138,2315587.636300903
AE2:Turbine:Power_out:Edot,3641993.1943693454,912861.6314206544,2196424.031750045,357055.9931141533,175651.53808449343,1425150.4041202646,1630849.8437554755,585992.9464936054
AE2:BPsplit:Air_in:Edot,3026996.017882999,772335.2749685232,1813595.8144383696,286182.8790409289,154882.04943517764,1182090.2584317448,1325377.8702449547,519527.88920629985
AE2:BPsplit:Air_out:Edot,3026996.017882999,772335.2749685232,1813595.8144383696,286182.8790409289,154882.04943517764,1182090.2584317448,1325377.8702449547,519527.88920629985
AE2:BPsplit:BP_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE2:BPmerge:EG_in:Edot,20455553.3912696,4624370.856131952,12791486.460300647,2198498.8999919808,841197.174845017,8038612.539257475,9515360.269217614,2901580.582794508
AE2:BPmerge:Mix_out:Edot,20455553.3912696,4624370.856131952,12791486.460300647,2198498.8999919808,841197.174845017,8038612.539257475,9515360.269217614,2901580.582794508
AE2:BPmerge:BP_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE2:BPvalve:BP_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE2:BPvalve:BP_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE2:CAC_HT:Air_in:Edot,3026996.017882999,772335.2749685232,1813595.8144383696,286182.8790409289,154882.04943517764,1182090.2584317448,1325377.8702449547,519527.88920629985
AE2:CAC_HT:HTWater_in:Edot,82313160.81576596,16721747.29344482,52852082.958755285,9970895.591405436,2768434.9721604227,34497981.014072165,38381830.94030836,9433348.86138545
AE2:CAC_HT:Air_out:Edot,2677198.4216000703,662221.6763327448,1632794.8021845487,264607.78185234364,117574.16123043341,1083533.2630349207,1201065.491015851,392599.6675492987
AE2:CAC_HT:HTWater_out:Edot,82661471.34331627,16831443.172936745,53032140.909359924,9992359.659026783,2805527.601992823,34596272.833046004,38505658.385960825,9559540.124309449
AE2:CAC_LT:Air_in:Edot,2677198.4216000703,662221.6763327448,1632794.8021845487,264607.78185234364,117574.16123043341,1083533.2630349207,1201065.491015851,392599.6675492987
AE2:CAC_LT:LTWater_in:Edot,23951961.81097223,4937756.855223865,15364244.359065944,3000818.8015215253,649141.7951608959,11009390.644881662,10752495.822653847,2190075.3434367217
AE2:CAC_LT:Air_out:Edot,1594879.7264468714,367241.5265809173,996150.2832573757,172280.39020777488,59207.52640080354,714161.8327360025,693358.9489846588,187358.94472621003
AE2:CAC_LT:LTWater_out:Edot,25034203.934020802,5232679.486592489,16000876.507079612,3093175.6638001204,707472.2765485763,11378696.669974886,11260287.827134594,2395219.4369113194
AE2:LOC:LubOil_in:Edot,32197881.82318093,6659162.117062876,20595700.163460143,3908711.387550828,1034308.1551070764,13747897.188454103,14913349.053587873,3536635.5811389536
AE2:LOC:LTWater_in:Edot,25034203.934020802,5232679.486592489,16000876.507079612,3093175.6638001204,707472.2765485763,11378696.669974886,11260287.827134594,2395219.4369113194
AE2:LOC:LubOil_out:Edot,28319146.10006077,5775690.853576389,18167216.388975695,3494609.4021440977,881629.4553645834,12215407.049756944,13098465.107352432,3005273.942951389
AE2:LOC:LTWater_out:Edot,28912939.657140955,6116150.750078976,18429360.281564064,3507277.6492068507,860150.9762910693,12911186.80867204,13075171.773370033,2926581.0750988843
AE2:JWC:QdotJW_in:Edot,3878735.723120161,883471.2634864873,2428483.774484451,414101.98540672986,152678.699742493,1532490.1386971562,1814883.9462354397,531361.6381875647
AE2:JWC:HTWater_in:Edot,78434425.09264581,15838276.029958336,50423599.184270844,9556793.605998706,2615756.27241793,32965490.875375003,36566946.994072914,8901987.223197885
AE2:JWC:HTWater_out:Edot,82313160.81576596,16721747.29344482,52852082.958755285,9970895.591405436,2768434.9721604227,34497981.014072165,38381830.94030836,9433348.86138545
AE2:Cyl:Air_in:Edot,1594879.7264468714,367241.5265809173,996150.2832573757,172280.39020777488,59207.52640080354,714161.8327360025,693358.9489846588,187358.94472621003
AE2:Cyl:FuelPh_in:Edot,183731.76367820383,42318.32075456212,114968.94555989931,19130.28309373121,7314.214270011182,75947.82086440136,83942.75502016331,23841.18779363914
AE2:Cyl:FuelCh_in:Edot,43749180.18071438,10087166.947992068,27232724.562801003,4585811.495074868,1843477.1748464433,17029388.24522732,20367743.128594413,6352048.806892645
AE2:Cyl:EG_out:Edot,20455553.3912696,4624370.856131952,12791486.460300647,2198498.8999919808,841197.174845017,8038612.539257475,9515360.269217614,2901580.582794508
AE2:Cyl:Power_out:Edot,17621682.683173224,4183774.512639485,10881410.890131142,1782909.4179247469,773587.8624778523,6861106.445636708,8127109.868281948,2633466.3692545695
AE2:Cyl:QdotJW_out:Edot,3878735.723120161,883471.2634864873,2428483.774484451,414101.98540672986,152678.699742493,1532490.1386971562,1814883.9462354397,531361.6381875647
AE2:Cyl:QdotRad_out:Edot,411598.80000000005,83048.40000000001,263000.4,51777.6,13772.400000000001,160328.40000000002,200569.2,50701.2
AE2:Cyl:LubOil_in:Edot,28319146.10006077,5775690.853576389,18167216.388975695,3494609.4021440977,881629.4553645834,12215407.049756944,13098465.107352432,3005273.942951389
AE2:Cyl:LubOil_out:Edot,32197881.82318093,6659162.117062876,20595700.163460143,3908711.387550828,1034308.1551070764,13747897.188454103,14913349.053587873,3536635.5811389536
AE2:HTsplit:HTWater_in:Edot,82661471.34331627,16831443.172936745,53032140.909359924,9992359.659026783,2805527.601992823,34596272.833046004,38505658.385960825,9559540.124309449
AE2:HTsplit:HTWater_out:Edot,63634675.876067124,12439548.616044959,41249466.929985106,7779289.488480171,2166370.8415568937,26702206.276615955,29690345.44925989,7242124.150191285
AE2:HTsplit:LTWater_out:Edot,19364802.985337168,4540866.136902265,11947388.389702521,2233720.7672409955,642827.6914913878,8131698.227967082,8907742.070518674,2325362.686851412
AE2:HTmerge:HTWater_in:Edot,63634675.876067124,12439548.616044959,41249466.929985106,7779289.488480171,2166370.8415568937,26702206.276615955,29690345.44925989,7242124.150191285
AE2:HTmerge:HTWater_out:Edot,78434425.09264581,15838276.029958336,50423599.184270844,9556793.605998706,2615756.27241793,32965490.875375003,36566946.994072914,8901987.223197885
AE2:HTmerge:LTWater_in:Edot,14912806.42659212,3446764.5172165446,9239152.360996004,1777504.1175185347,449385.4308610364,6376341.808772487,6876601.544813035,1659863.0730065997
AE2:TCshaft:Power_in:Edot,3641993.1943693454,912861.6314206544,2196424.031750045,357055.9931141533,175651.53808449343,1425150.4041202646,1630849.8437554755,585992.9464936054
AE2:TCshaft:Power_out:Edot,2925042.185362912,751927.3685308466,1748157.956530324,272969.8316935517,151987.02860818946,1119951.2222881701,1303486.9175113563,501604.045563385
AE2:TCshaft:Losses_out:Edot,510627.1618095593,113616.61134642774,317992.09535119135,59488.57432362906,19529.880788311115,200916.6674471231,240774.4655418024,68936.02882063374
AE2:HRSG:Mix_in:Edot,16813560.196900252,3711509.224711298,10595062.428550601,1841442.9068778276,665545.6367605237,6613462.13513721,7884510.425462138,2315587.636300903
AE2:HRSG:Mix_out:Edot,12015133.868777312,2709652.7730123126,7542765.402531384,1260247.6603038248,502468.03292979265,4707778.968309243,5591467.520696118,1715887.379771954
AE2:HRSG:Steam_in:Edot,1434973.0932302275,300206.03495857544,914465.579764753,173161.06598630725,47140.41252059168,592713.0769291201,673092.1357988673,169167.88050224006
AE2:HRSG:Steam_out:Edot,6236931.073827726,1304122.6989528853,3967674.787574158,754726.6794149182,210406.90788576426,2500419.1411058004,2967460.408380146,769051.5243417795
AE2:AG:Power_in:Edot,17621682.683173224,4183774.512639485,10881410.890131142,1782909.4179247469,773587.8624778523,6861106.445636708,8127109.868281948,2633466.3692545695
AE2:AG:Power_out:Edot,16674633.054605095,3991353.9382589106,10275714.153757231,1667194.8807636937,740370.0818252603,6492525.81249936,7669392.542602314,2512714.699503422
AE2:AG:Losses_out:Edot,947049.6285681309,192420.5743805751,605696.7363739104,115714.53716105313,33217.78065259207,368580.6331373477,457717.3256796353,120751.66975114777
AE3:Comp:Air_in:Edot,79911.36332907961,69326.33859625121,2616.3184132396136,7931.807107996696,36.89921159210355,41524.280814468744,20383.391373843253,18003.69114076763
AE3:Comp:Air_out:Edot,1770456.773406359,1589539.9167905163,74091.99511927259,106089.00144802724,735.8600485427364,680637.3786376048,742118.3912734481,347701.00349530583
AE3:Comp:Power_in:Edot,1690545.4100772792,1520213.5781942653,71475.67670603297,98157.19434003053,698.9608369506328,639113.097823136,721734.9998996049,329697.3123545382
AE3:Turbine:Mix_in:Edot,11113350.388318649,9348501.67184193,757432.3078138483,1000466.2822795925,6950.126383279397,3971340.9786252617,5200948.216087336,1941061.1936060525
AE3:Turbine:Mix_out:Edot,8661976.8267006,7312631.316412738,612496.9334400515,731281.3925253857,5567.184322425781,3033560.364243213,4117914.7138889474,1510501.7485684387
AE3:Turbine:Power_out:Edot,2451373.561618051,2035870.3554291932,144935.37437379692,269184.88975420676,1382.9420608536166,937780.6143820484,1083033.5021983888,430559.4450376137
AE3:BPsplit:Air_in:Edot,1770456.773406359,1589539.9167905163,74091.99511927259,106089.00144802724,735.8600485427364,680637.3786376048,742118.3912734481,347701.00349530583
AE3:BPsplit:Air_out:Edot,1770456.773406359,1589539.9167905163,74091.99511927259,106089.00144802724,735.8600485427364,680637.3786376048,742118.3912734481,347701.00349530583
AE3:BPsplit:BP_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE3:BPmerge:EG_in:Edot,11113350.388318649,9348501.67184193,757432.3078138483,1000466.2822795925,6950.126383279397,3971340.9786252617,5200948.216087336,1941061.1936060525
AE3:BPmerge:Mix_out:Edot,11113350.388318649,9348501.67184193,757432.3078138483,1000466.2822795925,6950.126383279397,3971340.9786252617,5200948.216087336,1941061.1936060525
AE3:BPmerge:BP_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE3:BPvalve:BP_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE3:BPvalve:BP_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE3:CAC_HT:Air_in:Edot,1770456.773406359,1589539.9167905163,74091.99511927259,106089.00144802724,735.8600485427364,680637.3786376048,742118.3912734481,347701.00349530583
AE3:CAC_HT:HTWater_in:Edot,44202821.93156056,32750445.64956795,4958135.433855861,6443734.017382874,50506.83075387229,16000464.97445799,21725191.663717616,6477165.2933849525
AE3:CAC_HT:Air_out:Edot,1498835.2622279474,1323398.454633996,73152.4306691853,101579.48835555205,704.8885692141607,587951.9698185981,657786.986302315,253096.3061070342
AE3:CAC_HT:HTWater_out:Edot,44473182.651827894,33015353.878952287,4959071.421734706,6448219.649261745,50537.701879170476,16092775.445172954,21809180.67760015,6571226.529054798
AE3:CAC_LT:Air_in:Edot,1498835.2622279474,1323398.454633996,73152.4306691853,101579.48835555205,704.8885692141607,587951.9698185981,657786.986302315,253096.3061070342
AE3:CAC_LT:LTWater_in:Edot,12504985.627388544,9019702.565756012,1514564.147524316,1955665.4877955134,15053.42631270107,4941919.623119958,6044002.084654279,1519063.9196143067
AE3:CAC_LT:Air_out:Edot,885218.333030551,735053.2098008498,63709.99994842084,85856.92080210842,598.2024791719463,365041.01440179744,390455.27811608,129722.04051267354
AE3:CAC_LT:LTWater_out:Edot,13118303.041512156,9607746.697417788,1524006.8095821664,1971389.4683721273,15160.066140077357,5164713.827032451,6311251.238286246,1642337.9761934609
AE3:LOC:LubOil_in:Edot,17433297.25216789,13019096.79853323,1887830.2006006255,2508211.27059961,18158.982434427842,6432598.813568327,8532838.463167591,2467859.975431974
AE3:LOC:LTWater_in:Edot,13118303.041512156,9607746.697417788,1524006.8095821664,1971389.4683721273,15160.066140077357,5164713.827032451,6311251.238286246,1642337.9761934609
AE3:LOC:LubOil_out:Edot,14451789.099331597,10667914.604618058,1631272.461388889,2136470.1206163196,16131.912708333337,5426651.6188888885,7057955.194852431,1967182.2855902778
AE3:LOC:LTWater_out:Edot,16099811.19434845,11958928.891332958,1780564.5487939029,2343130.6183554176,17187.135866171862,6170661.021711889,7786134.506601405,2143015.6660351567
AE3:JWC:QdotJW_in:Edot,2981508.1528362934,2351182.1939151715,256557.73921173657,371741.14998329023,2027.0697260945055,1005947.1946794373,1474883.2683151597,500677.6898416962
AE3:JWC:HTWater_in:Edot,41221313.77872427,30399263.45565278,4701577.694644125,6071992.8673995845,48479.76102777779,14994517.779778553,20250308.39540246,5976487.6035432555
